24,24_Averge_7742446e-57bb-40bc-89af-ed594f068a0a
29,29_Averge_e106664e-b9c2-4266-8a6c-a04a97ba21b8
48,48_Averge_55363dab-083f-4cf5-a617-8c4be8616d89
9,9_Averge_0fcce3a9-c9ef-45b5-abd6-3a74dd652e3a
9,9_Averge_d69ba22b-f164-4125-b9d2-9264ce9df4a6
48,48_Averge_2efde1c2-705c-427f-aede-40700f6705ad
9,9_Averge_425b748e-e98d-4098-a2cd-e64ff02d5ac7
9,9_Averge_499c9ca0-820c-4dbd-a724-86b3c52ab341
24,24_Averge_3a23bad1-8a06-4966-8192-01897ded108a
9,9_Averge_ebdb460b-82bd-4458-b59f-995006a411e1
15,15_Easy_55dcb305-8c80-4e39-96b6-de5ffe419d52
9,9_Averge_a091039b-8cb5-46b1-87d1-26c480e9556f
9,9_Averge_53352333-d1ef-4589-9b3e-2d31057fd883
9,9_Averge_f57f4114-61c1-4c1c-aaf9-d02e85b1d3b0
15,15_Easy_cab9fe4e-eea3-4f1b-99be-f33acb27543a
9,9_Averge_735527ee-a69f-4fa3-bf66-50061d0e4048
9,9_Averge_28a3d407-13cf-4cbd-8eb1-b469f90adaa2
9,9_Averge_729adf49-8c61-4ccb-aac7-942af5b0cf06
15,15_Easy_cf4f8f0c-159f-4947-8a6c-a2f896bd232d
29,29_Averge_44ce7c99-0ca2-4a7f-a416-15c7fa628057
9,9_Averge_5470a941-b515-495e-89bc-2a6b3cdd752e
15,15_Easy_c262bbf3-6c3c-43bc-a6cc-d4e4aabc5b85
48,48_Hard_787d2ef5-530d-4d0a-a2d4-fabfa0c02207
29,29_Averge_6d5daa99-08e7-4d6b-9fc9-c3dd3aa52736
24,24_Averge_d40ec12c-5ce1-413e-b830-5693321df7ee
9,9_Averge_1f05af4d-044b-492c-bf4c-ba2c3624d831
48,48_Hard_3efbe3fb-ec6f-4b60-8483-5816caf74b9b
29,29_Averge_f5b88783-5e13-4afb-87ee-ada310a54f88
9,9_Averge_1bbc71ac-0a7c-470b-9da9-3a7c53aefcaf
15,15_Easy_08b8f048-a77c-4007-9920-23a500402454
48,48_Hard_0eb2b3e0-f8ca-46a2-acbf-496526e9ff09
9,9_Averge_7a7414ed-0a33-4623-a7f5-197d255b0741
29,29_Averge_31e3c7bb-6b9f-4465-a196-c5360a411155
9,9_Averge_78f43b6a-c7e8-49e6-9193-30b158da1712
29,29_Averge_4d30e01f-c6a6-454a-bfcc-46ef91b1605b
15,15_Easy_304cfc42-d2e7-42d7-b329-38b3bbc583ec
9,9_Averge_2eb43071-7d81-463c-9a1d-910cedb92eed
48,48_Hard_86fd6811-c688-4aca-8914-bd2e6a0f43b3
9,9_Averge_3f8dd9f5-df3b-4f07-8f64-999213967b9e
29,29_Averge_ac04ac3f-6d1d-4f08-b833-cf0f9255c822
48,48_Hard_34386b56-fc25-48ef-aef0-0619240aad92
15,15_Easy_012031fc-6274-433d-80bd-1d1eecc46402
9,9_Averge_f94683d9-55a1-4a84-b561-b1628712dbf1
29,29_Averge_d810db1c-847e-443d-915a-55f60aee8d7f
9,9_Averge_316344f1-03b8-4499-ab7a-0f81361991c8
48,48_Hard_68c6eaef-9136-4ca3-a7b1-7501c5ccb26a
9,9_Averge_21bc3915-b0b5-4fce-a835-895fc7e31700
29,29_Averge_6ca7ae28-aec3-458d-baef-0eea28671148
48,48_Hard_72451c39-b199-4cfb-bef2-963a14aea91b
15,15_Easy_818edbca-2f67-4097-a190-847eb21a177f
29,29_Averge_13c9642d-22d9-48d9-a116-3729d395a264
9,9_Averge_cd02bb9d-0b64-43d9-bf15-5706d3cff935
25,25_Averge_0e8cf406-20a0-4292-bc46-6d8166131c52
15,15_Easy_b2039f82-08fc-46f5-bc54-264d18c3f331
48,48_Hard_ecfdee3a-ae17-4480-80e1-aae3687140f4
9,9_Averge_a8435cca-b081-4db9-9545-3a80947460b4
29,29_Averge_886835a5-75d1-45d3-98b7-7029947c62d7
15,15_Easy_c0ce9b7c-77e9-4469-8301-2c6ae9eecc49
9,9_Averge_ca9d1ac6-cb55-4fc8-8c19-ed413003bf76
29,29_Averge_f4ef6322-8955-4f2c-8e7c-c59f8cec670a
15,15_Easy_2a81ae12-5503-4ec2-a39f-a6d943d30ed0
9,9_Averge_c6097c56-eaf8-458c-b145-be53c14541b0
15,15_Easy_1c9cc1d1-d369-439e-88ec-7ec1d66fe52b
9,9_Averge_364b1a41-8ef8-4a5b-b519-ed75d81b3e89
15,15_Easy_193351ae-ce87-4864-b89a-9b5c3011cfc1
26,26_Easy_389d6879-9cb3-4202-8e42-8503a326cd86
9,9_Averge_7e7b5b1b-1920-4093-8f13-2849044445bc
63,63_Easy_ff461bfb-8983-44e1-ad69-84b3ca7453d0
9,9_Averge_1d1feaab-ee87-4756-bbe0-e32d79cd433c
26,26_Easy_e39721bf-4cee-437c-bbe1-10e68143277a
9,9_Averge_09598c3c-8e4e-416d-b25d-f8fbcd7447da
63,63_Easy_5b1d85a1-ef42-47c2-bd43-3e93d26dc304
26,26_Easy_67ff088e-64e9-492b-b3eb-3348bcd77a73
15,15_Averge_948121ea-894c-472f-affb-3877bff8512d
9,9_Averge_e725135f-9aa7-4cc9-aa7a-876eb383e354
63,63_Easy_916ee13e-fa46-4d4c-947a-76e5e16bd5a4
26,26_Easy_027746fb-a90a-4ba2-a8ac-fe55fc6ecc0f
15,15_Averge_1749b24d-3ed3-4d8e-b251-9784e921cc31
9,9_Averge_9d8a3180-1e09-48cc-8dcf-304eecb72092
9,9_Averge_f149e933-2d1a-4dbc-a667-611c817e127f
15,15_Averge_5d7c8a5e-f790-4da5-9d5b-7345a9174fca
63,63_Easy_713dd266-c0c1-4ec3-bfeb-3d91bcc623fe
9,9_Averge_f4d3b8f9-a983-4fa3-816d-9a1874431358
15,15_Averge_dfb6284c-9553-417f-9363-931c77b8fa0d
9,9_Averge_f4177e44-d3c5-41cb-971a-84a295c49971
15,15_Averge_632b138a-d771-4170-b872-f9b4b49fe39c
9,9_Averge_a5a5170e-10d1-4ae9-8c69-c3bc7a660660
63,63_Averge_7074c092-60b2-47e5-877b-a47a527fdcdc
15,15_Averge_cbab5c37-1d3d-4758-862b-6099c3f8d933
9,9_Averge_fd954707-9ec4-4d7a-867e-b24c2e86aa4c
15,15_Averge_851ac110-3616-4df8-a4af-1a52cc281926
9,9_Averge_b5c1c815-05fe-4120-af15-063609003a4c
63,63_Averge_e830aea0-6a5f-473d-8ee5-30196893a75a
26,26_Easy_ee4d8c8b-6ea4-4824-af24-2fa4567e54ed
9,9_Averge_04a58d82-1ecc-4daf-81ca-ada82e9fa346
15,15_Averge_805d4e4d-d6a0-47a2-933b-894d63ab90e7
15,15_Averge_3cd25860-068e-4857-87c2-20d886c9e5d6
26,26_Averge_a0c9262d-e38c-4219-b922-6e10265f89c9
15,15_Averge_14544b4b-cc46-43d3-b1b3-53b87f8bdf24
15,15_Averge_6661f88c-f414-4fec-bac7-320ac59e3b99
26,26_Averge_98362d9e-73bc-4302-abbc-d48c503fc2d5
9,9_Hard_9959782a-4924-4499-8a8b-0227ea754be0
15,15_Averge_a7eb40a3-a328-4d79-80d7-276c721ba1cb
9,9_Hard_fd5da71b-1214-4958-b7af-010a5254a08c
26,26_Averge_47fd749e-3d93-4532-b728-0a8aac997a8c
9,9_Hard_4b8107b7-160c-4287-ae34-707863cdb7e5
15,15_Averge_52e07bf7-7452-4fe7-8966-0023a348047d
9,9_Hard_9990f925-2f33-4d4e-86ce-214252cfb206
26,26_Averge_7b63343b-27ef-4d86-b4b8-2b699c8aebb7
15,15_Averge_79b3b4ab-63dd-4643-bc1e-46655e511bb7
9,9_Hard_baff596c-bb56-4890-8ae5-965c8abe5f24
15,15_Averge_477d0deb-bac1-46a8-9f48-0f6a1095de35
9,9_Hard_a6796939-b940-4d30-ad3c-af97d638b275
63,63_Averge_76b72908-ebe5-432e-8751-94b04780a7e4
26,26_Averge_5fa40e57-65f4-4473-8102-fa4e5db1ed2c
9,9_Hard_318aa529-e739-4f85-af95-2447e7c666b9
15,15_Averge_9733c877-f460-4454-97a3-5cef4f0f360c
9,9_Hard_78f8e527-45f1-4d1e-ab0b-07523ab75094
26,26_Averge_f068514e-1a34-4073-a4f1-ecbef93f8b5f
9,9_Hard_65bad83c-aba5-48cd-a81a-5d1a9dc85234
15,15_Averge_e92d26fb-92df-4e94-9f5b-9269f9830193
9,9_Hard_4d294555-cead-45d8-b605-28e124449b78
26,26_Averge_b91b5f7a-64db-49b3-8956-d5ae27f9fece
15,15_Averge_dd1798b5-b8d1-409a-84a1-7839b72d0501
63,63_Averge_8b955ce1-86a3-4173-bfc4-1269589317a9
29,29_Hard_8b3ef666-0ce3-4ce4-9929-a1e4e6b33d99
26,26_Averge_a3387873-dbbe-4c52-9cb0-a355aa99f1bb
15,15_Averge_465fe75e-bccc-4ca5-9c8d-4b7c19dc79b6
63,63_Averge_fa818df2-ba38-4e89-bb8e-0793c6d91d68
26,26_Averge_9514a79f-4ec5-482e-b6fe-4c4a98f626c7
10,10_Easy_259f05ff-6b28-4e40-a519-10953d9dd488
15,15_Averge_7e61d366-cc7a-47a9-9012-09f6564de459
10,10_Easy_38c661fd-b4a2-47c2-a7bf-12bfd40dcea0
29,29_Hard_00a012de-ae3d-4efd-bca1-3f64adeff52c
26,26_Averge_45049695-e26b-4142-8f22-2b068d95e39f
63,63_Averge_184794c1-6bb3-401f-91cd-836fe2db7559
15,15_Averge_f5487245-a8c9-4c66-a122-e065f35248bd
10,10_Easy_b3de7c4c-dbc7-44e0-9448-d67e6688f384
29,29_Hard_76476352-3b8f-4a05-9ebe-c1e255e24b38
63,63_Averge_aca51466-655c-43e7-b326-0d78936c329e
15,15_Averge_7d4b2cf8-30e9-4218-a4e0-de5e1e5e7484
26,26_Averge_945c981c-f856-451e-b810-c531ed8d380e
10,10_Easy_5cfe6bd9-4ae2-45ed-9787-1c627413af68
15,15_Averge_406012b3-8873-4b7a-b07f-311089940162
63,63_Averge_9799bf42-11d3-4b63-a919-1f6dfe42ee6b
26,26_Averge_a5089362-500a-4b25-9e0f-edd7a82ce445
10,10_Easy_f53ecb4e-13a5-4eec-9e72-a13e9a2a60d8
63,63_Averge_03171542-4621-4f59-ac70-74420eee5b35
15,15_Averge_37ae18cb-2fea-4346-a229-a0dd9cfe3c78
26,26_Averge_860a5f00-3282-4773-98ef-3c1045392891
15,15_Averge_af17d200-05c1-4d80-bf78-ffef893d0e9a
63,63_Averge_0e2c953e-427b-4023-a1a4-d19a530af295
15,15_Averge_7d1dbb2e-f2f4-4f80-be9b-d062a8e60b35
10,10_Averge_3fd76b5b-a90b-4216-a92c-de76ead377b1
29,29_Easy_9e816dd7-40f4-466b-8350-50bf4b8c7933
63,63_Averge_dd867ad9-efbf-4ef4-a807-92a68cfc5665
10,10_Averge_9663c0ef-b056-43f0-bee7-9918a2515e85
15,15_Averge_86c3f546-9a6a-4436-b6ef-d944d4c5dc45
26,26_Averge_e7d4343a-05de-4efd-aa1e-5a08bef172f3
10,10_Averge_087d5311-ba96-400c-9d3f-fa368d12bd6d
15,15_Averge_e05227c2-1861-4e4f-9f48-97e92fbfb508
63,63_Averge_c89d6dba-4618-4a2b-9609-040a0eaf73dd
10,10_Averge_ba351894-292b-4019-a9c7-14af2f93ee52
29,29_Easy_7184c5e3-02c1-41c3-b017-c0a51c0ffb96
15,15_Averge_d7da3a0e-2af9-438b-a0ab-8c043c1b4cf7
26,26_Averge_c87c11a0-ccdf-41be-a455-542fd4678a05
10,10_Averge_a3a07646-5cb4-49e0-9291-9d6749b74037
63,63_Averge_96fb936e-4b7f-4c26-9675-52602410be5d
15,15_Averge_ca1cc9d3-0369-4a68-8919-e70d20cd0623
10,10_Averge_e113e020-3b92-4852-9337-3f533eca45cf
29,29_Easy_5557f609-288a-4115-87a5-7860d74955c0
26,26_Averge_40db97de-a83d-493c-b1ba-8ba03be2b60e
63,63_Averge_1a99690a-1b86-4e35-ae36-317ce1e4479a
15,15_Averge_02d1e70d-64c3-4ad2-b48e-dad4cdbf4b62
10,10_Averge_b7732fe9-a627-4e49-abdb-600717a32f60
10,10_Averge_2037599a-00d4-4299-bc5d-e4e670f155a2
63,63_Averge_5ae308b7-e32b-445a-bc75-562847489f1d
15,15_Averge_27f61854-9227-4fb1-9019-3b74596ea30b
26,26_Averge_90bce7b7-ef23-48dc-84b4-4d2b70581f37
15,15_Averge_1984f25b-7c65-4826-affb-ce991ddcdd1d
63,63_Averge_984289a4-5d53-4edb-8442-c188098dd055
10,10_Averge_4c8640e2-8ffb-495d-8180-436eddd27992
26,26_Averge_0728bcf9-6a2e-46d6-bcb8-fce17e1a4c93
15,15_Averge_99c18f1c-e4ec-41c2-9ffa-29a6c859f60b
10,10_Averge_778db739-95db-4824-8d60-d67e42d1600f
15,15_Averge_53a48de2-1ad4-40c5-9780-6c5baee0a8cf
10,10_Averge_4d09637b-8fee-4376-8965-d5c1ad692f25
63,63_Hard_916b150d-c26c-4b32-808c-5a2556347001
10,10_Averge_2eb0107c-e278-4115-b8ce-233b03773485
15,15_Averge_81de34c8-4010-4afa-86d0-36871da473fc
26,26_Hard_fe65e10c-7a3e-4c7b-8bc7-d5b0c5884ec8
10,10_Averge_5dd77106-31e1-4172-a141-8ccc4066d195
63,63_Hard_2bba917b-a9ca-4894-a18d-b8742ceb4f64
29,29_Easy_69f635ce-4118-4509-a2a0-3b5d08692e88
10,10_Averge_92262dcd-a00d-4e8d-8775-bea8b2aa99fc
63,63_Hard_8b860558-3092-4bb3-a449-a50cf7304cca
26,26_Hard_a5960b22-bbd8-4812-936d-89db74f30d34
10,10_Averge_ed4356cc-fa45-400c-85f2-21a479d0fb19
15,15_Hard_86c5dc2e-089a-45ab-9b52-b5c35e7fc25f
29,29_Easy_cfcbccdf-8e9e-4d85-893f-589dbd6ec4bd
63,63_Hard_eb3b6247-9757-428d-b7bf-2aec0ab1a4c6
10,10_Averge_ca444da5-99da-4806-8184-6dd5c29bf717
15,15_Hard_c0ee6517-5bdb-4dcb-a975-d0ad0904c671
26,26_Hard_daeb4213-0aa7-44f7-a624-4ddc8ef2d4e2
10,10_Averge_7a53e083-f53c-4fd5-82d1-2a9338f0f096
15,15_Hard_25c36111-293b-49ea-b369-beba91a64e94
63,63_Hard_4005945b-2182-4d7b-bda4-8cbf513e3299
29,29_Easy_0e392aea-be48-4f9c-87a4-48e7e4ce6156
26,26_Hard_d7008abd-9746-4344-8c13-86322133eb2b
15,15_Hard_5ad450c3-0516-4dfa-b7bc-a33ec5fea929
10,10_Averge_34674b8e-b57a-4430-96d6-e2bc522d8c2e
15,15_Hard_a1714e74-f279-490c-b980-dc512b7b2008
26,26_Hard_fbf3740d-b730-4ba2-b268-4bc6733b3bdf
29,29_Easy_baf2609a-74b7-4b8f-aaab-2964d0ec85ac
64,64_Easy_f3895ddb-5024-4611-a913-f9e8fa4140f5
10,10_Averge_66063705-9d3c-4414-aa3a-b79ef8ddbc9a
15,15_Hard_d4573be5-147b-4771-8603-9c83d8a0c67e
10,10_Averge_31395f6c-12cd-4409-a84d-fcd696ce8ebc
26,26_Hard_47835f32-e83d-4d8f-abd5-699386d3e2d0
29,29_Easy_50934078-3910-4ac9-b15d-697eb2c28354
15,15_Hard_515efa57-abde-4ac8-9d49-fe38b19884ee
64,64_Easy_1ca5c8e1-edc9-4141-9265-f033039d3339
10,10_Averge_27f03236-9b5e-40e4-9fc4-7edcf5121964
29,29_Easy_f56608ea-7419-4335-a5ae-240308b9deb8
10,10_Averge_229e3dd7-2d5c-4530-a0d4-65d2b79d5463
26,26_Hard_6a7f237d-8295-4c08-9e86-93d0112d032d
64,64_Easy_2a16cc31-22ec-4e29-9f3e-b5b832d1d632
10,10_Averge_a5a14ece-0227-41b3-a5f6-e7776619b2d9
29,29_Easy_c6d54844-71c8-4e53-a142-d6f3d34b912f
10,10_Averge_ec8964d0-8291-4654-93ad-950be8ce0a94
64,64_Averge_6cff67a3-9715-457b-8fd1-91a96becc7d1
27,27_Easy_213aa67a-20b9-486e-a4ac-d2c81d0d17db
10,10_Averge_989c3fc9-49f5-4b67-9ebf-a63f3c0ccbbd
64,64_Averge_7ce10d07-c25a-4b41-9a72-3c289b906ded
27,27_Easy_caf010e0-a580-4411-b3c3-bbb457ea7210
10,10_Averge_f1ddb728-431a-43ec-adf2-1cc2d8274397
64,64_Averge_af6ecbb0-50f9-483f-a258-1d3ae764d139
10,10_Averge_b2a95422-f112-4d91-b96b-656449046761
27,27_Easy_17f0651f-5f90-4c3b-a2e5-3ac11f54808a
16,16_Easy_aa48faec-2116-4e5c-8835-ab08d94d026d
10,10_Averge_e4aa03b7-b245-4b7d-82a6-02f5f31fac87
64,64_Averge_5c513d07-d4f6-444b-99ec-40d8d2ca8bc1
16,16_Easy_1db461b2-88a5-4382-b38d-617a8ebac8cf
27,27_Easy_07fa2385-4115-43dc-b7c9-31a2084d8ae9
10,10_Averge_29a8b595-a2de-4f3b-b358-228029e170d3
64,64_Averge_c7048dca-1303-4458-aa1b-857194a52a6f
16,16_Easy_b8014fe3-3237-411b-be0f-5782927d558f
10,10_Averge_9f1da9e2-7da1-4a0d-aa8b-baeccbb9d01f
27,27_Easy_cbb8b321-f068-4cd3-a409-501d888a00dd
16,16_Easy_b2157131-a758-4903-8a2d-b1a53228365b
10,10_Averge_4a25062b-4cbb-4a93-bf81-8c4124ff6487
64,64_Averge_0bd04542-4571-4358-8f49-ffe813918e7e
10,10_Averge_a8b63f3d-84f0-427d-993d-3ccdcc593c6d
27,27_Easy_d0c3f158-4d46-41fd-b5e4-ff7f56b553df
16,16_Easy_863f89f5-ad82-48ed-bee8-2c97df94247d
64,64_Averge_ef98bae4-177b-4c2a-ad69-eafd9219b445
10,10_Averge_f26e8d7c-b35e-4b00-9909-ca55b1632e50
16,16_Easy_82a8b12d-7fec-4765-aa5b-caa4c861d598
10,10_Averge_4a459745-2a33-46db-a81f-1b2155337e97
64,64_Averge_3234f502-a1db-442e-adcd-d28eb60de93d
10,10_Averge_da7c6916-7e2e-4fb8-ae3e-af761dcbbf84
16,16_Easy_13c515c9-fa02-4d4e-8c31-39a3ece745f1
27,27_Averge_c0e32511-33fe-4f20-a340-5c080cfa88cd
64,64_Averge_6249b7c7-667b-49de-87b4-645f538a44fc
10,10_Averge_5a554cfe-41c5-4e62-af07-5cb5905c96c1
27,27_Averge_7e6690ad-4a73-4583-bf3f-e67149aa4f2d
10,10_Averge_dc342dbb-d78d-436d-866d-96fee5161d71
64,64_Averge_6ab0e607-2ebd-441d-87c0-23818b98f435
16,16_Easy_a6fba665-bdac-4309-9a98-d9f0e6a781b5
16,16_Easy_2a00f331-a8a3-4378-b601-170096c3e2ac
10,10_Averge_ebd09115-b103-4b27-8ac3-ba9223f1bc57
27,27_Averge_ede77b98-cb36-46db-bab2-4e87df27536b
64,64_Averge_ad29851a-2874-45ed-bffb-1098103402f6
16,16_Easy_3a4e1c8c-c60e-44ae-a30f-a4ea0f1d334f
10,10_Averge_4eec920c-434e-4a2a-ba19-c8293cd7f5fd
64,64_Averge_50b4749c-27b0-4417-bc1a-2247eee8756d
27,27_Averge_3dc94ded-a4fd-41a1-a8b7-39e0a86df149
16,16_Easy_b184084f-5cd9-4fff-a5fb-0cc1e2f2fecb
10,10_Averge_cf70ff5e-b3d0-441a-b25a-009c1f59c093
64,64_Averge_5eb75db9-cd8e-48d9-8b91-7a5a4c93c7a4
16,16_Easy_e516b174-969f-4b2e-8eeb-03c51ba59ff6
27,27_Averge_31a83958-758e-4389-b4d8-8d515cc1a7a9
10,10_Averge_ddb0d44f-5638-4dce-9148-4becc45dca07
16,16_Easy_2813e571-293e-4a2e-bce1-30ef01cd99c1
10,10_Averge_9304c152-e5c5-450c-aa5d-0bf14e3c9625
16,16_Easy_783afc74-fb7e-4b1a-893f-ed8c4895c626
64,64_Averge_9568bbab-6357-496d-b8e8-a2362df6415e
27,27_Averge_519281c6-c4f8-4838-a084-ddf972a25f73
10,10_Averge_6c9dd761-9130-4012-b0d6-9181dff21a10
16,16_Easy_9228be8e-26b9-4d6c-a05a-8ce58a0ae4bd
10,10_Averge_f963ae6c-edc8-48f8-9f97-4a2be7c6a8c0
16,16_Easy_06886424-b059-45a3-8ee1-c760f4b227d0
27,27_Averge_ea45ed86-345a-4899-aa2c-b2fabaa3531a
10,10_Averge_bba0d25f-32eb-4b89-a2ed-09aa1145bf7d
16,16_Easy_ac6f9e29-070d-46c2-8bf0-6906dec85868
10,10_Averge_5b37bc0d-c8b6-4966-86f7-0f1798d0adfc
27,27_Averge_3bb39b5f-dc4a-4934-a9e7-9dde2627fd87
64,64_Hard_37e158eb-aa6e-4011-9093-463d735dbc7d
10,10_Averge_78023bb1-912f-4b12-9968-f5e0f91b3a96
10,10_Averge_bb69df30-80b1-4504-a368-990bfc5fd59a
64,64_Hard_2285aee4-ce74-45dd-91da-a5c178b5b896
27,27_Averge_b3610306-9ac0-496f-9456-b95b4d419443
16,16_Averge_d5eb7be5-9094-4f54-bd48-d39e61c2328d
29,29_Averge_220e547a-96a4-4f89-b6a9-6394c3dcb877
10,10_Averge_324367f8-47d1-41df-b322-5b164e3b1b59
16,16_Averge_053667f6-6a1f-4797-8a3c-d80246ba1aa2
64,64_Hard_434b3359-f37f-4710-b305-dbf90afb8bb1
27,27_Averge_adb2a93f-0840-4c14-b68c-670cada18cb4
10,10_Averge_1e78ef94-6300-42db-a3b3-057c3e04f0af
16,16_Averge_025c47ae-7507-46a5-9567-c271cbf06aca
29,29_Averge_99e6ad89-496e-4fc3-9843-b7399b0ca374
10,10_Averge_2d51d257-449b-4015-921e-9bdc11cb623f
64,64_Hard_6deb2499-e53a-4cb1-bf25-20c945cb9885
27,27_Averge_3573bd4f-032c-4181-b12f-c3f01f1d7577
16,16_Averge_704a98ad-f857-47c2-bd48-3cc8b8e5515e
16,16_Averge_812dea9e-8818-4e84-8b53-abcea6fea742
27,27_Averge_1d2a38ef-ea91-4512-b6ac-999d49e2f605
29,29_Averge_ad988e9d-638d-4e21-954f-2fbe4d37d95a
16,16_Averge_93ab6076-2f38-4da9-9872-9dfe809a0a37
27,27_Averge_7ccde756-736a-43bb-9e1c-bf2dbf175b0e
16,16_Averge_f552e285-38c5-410d-b377-f460dd68387b
64,64_Hard_4db917fb-220f-4395-98cb-ef7190c291fb
